"","p1","p2","overlap_uds"
"1","aa_1991","aa_1991",1
"2","aa_1991","aa_1992",0.96634656535677
"3","aa_1991","aa_1993",0.959252713273406
"4","aa_1991","aa_1997",0.577330728660558
"5","aa_1991","aa_1999",0.744323109599495
"6","aa_1991","aa_2001",0.580188063625975
"7","aa_1991","aa_2002",0.634496979967458
"8","aa_1991","aa_2003",0.703679095957741
"9","aa_1991","aa_2004",0.764833513820206
"10","aa_1991","aa_2005",0.772924690701789
"11","aa_1991","aa_2006",0.616173733490243
"12","aa_1991","aa_2007",0.638904402797822
"13","aa_1991","aa_2008",0.644767549231027
"14","aa_1991","aa_2009",0.626810347035653
"15","aa_1991","aa_2010",0.714924590678354
"16","aa_1991","aa_2011",0.759367917587873
"17","aa_1991","aa_2012",0.696614684119102
"18","aa_1991","aa_2013",0.673744590321989
"19","aa_1991","aa_2014",0.697234716258657
"20","aa_1991","aa_2015",0.614217042346873
"21","aa_1991","aa_2016",0.776724841690323
"22","aa_1991","aa_2017",0.733529203010627
"23","aa_1991","aa_2018",0.576775424023934
"24","aa_1991","aa_2019",0.773825440164426
"25","aa_1991","ce_2012",0.128293730326725
"26","aa_1991","ce_2013",0.17041201200853
"27","aa_1991","ce_2014",0.133233869502151
"28","aa_1991","ce_2015",0.0141372929211794
"29","aa_1991","ce_2016",0.105918531961513
"30","aa_1991","ce_2017",0.135928600672834
"31","aa_1991","ce_2018",0.202252709402419
"32","aa_1991","ce_2019",0.126846028709748
"33","aa_1991","cu_2007",4.95601701471529e-05
"34","aa_1991","cu_2008",0.0211924972101901
"35","aa_1991","cu_2009",0.00928967643548721
"36","aa_1991","cu_2011",0.0191400877050108
"37","aa_1991","di_2013",0.588843494251278
"38","aa_1991","di_2017",0.642375944624604
"39","aa_1991","di_2019",0.581898793079441
"40","aa_1991","ff_2002",0.0309384565544997
"41","aa_1991","ff_2003",0.0278543685564014
"42","aa_1991","ff_2004",0.0298075452790554
"43","aa_1991","ff_2005",0.0402680889727431
"44","aa_1991","ff_2006",0.0485970095819549
"45","aa_1991","ff_2007",0.0741894153102158
"46","aa_1991","ff_2008",0.16137495011159
"47","aa_1991","ff_2009",0.0599352480436476
"48","aa_1991","ff_2010",0.0834147736249777
"49","aa_1991","ff_2011",0.0843700194822412
"50","aa_1991","ff_2012",0.0745571378203679
"51","aa_1991","ff_2013",0.0536769013367592
"52","aa_1991","ff_2015",0.0781160153364858
"53","aa_1991","ff_2016",0.038427364551901
"54","aa_1991","ff_2017",0.0392946659896738
"55","aa_1991","ff_2018",0.0773823978730651
"56","aa_1991","ff_2019",0.0287901132564938
"57","aa_1991","fl_2003",0.438131992061578
"58","aa_1991","fl_2004",0.0516390120007761
"59","aa_1991","fl_2005",0.108772734005506
"60","aa_1991","fl_2006",0.0282708811904563
"61","aa_1991","fl_2007",0.0313073598828253
"62","aa_1991","fl_2008",0.0214889443077559
"63","aa_1991","fl_2009",0.034423076917301
"64","aa_1991","fl_2010",0.001767036726681
"65","aa_1991","fl_2011",0.00181202925191702
"66","aa_1991","fl_2012",0.0051616388011966
"67","aa_1991","fl_2013",0.00344023645583545
"68","aa_1991","fl_2014",0.00355009217452026
"69","aa_1991","fl_2015",0.00500130370986831
"70","aa_1991","fl_2016",0.00782682356132721
"71","aa_1991","fl_2017",0.0386379787336351
"72","aa_1991","fl_2018",0.0128833009867371
"73","aa_1991","fl_2019",0.00864143382800777
"74","aa_1991","mk_2004",0.416951280188699
"75","aa_1991","mk_2005",0.212189643603795
"76","aa_1991","mk_2006",0.149733604750054
"77","aa_1991","mk_2007",0.359460420056126
"78","aa_1991","mk_2008",0.13805326846989
"79","aa_1991","mk_2009",0.0384237881370909
"80","aa_1991","mk_2011",0.096922125237106
"81","aa_1991","mk_2012",0.191076105769797
"82","aa_1991","mk_2013",0.101726029807889
"83","aa_1991","mk_2017",0.0616953103356891
"84","aa_1991","mk_2019",0.0142868693383536
"85","aa_1991","nm_2009",0.330168286316723
"86","aa_1991","nm_2010",0.438904928320738
"87","aa_1991","nm_2011",0.582066804566117
"88","aa_1991","nm_2012",0.59679851664679
"89","aa_1991","nm_2013",0.641566662307337
"90","aa_1991","nm_2014",0.25742091324788
"91","aa_1991","nm_2015",0.571634663124434
"92","aa_1991","nm_2016",0.655969560322198
"93","aa_1991","nm_2017",0.318056262878391
"94","aa_1991","rf_2007",6.28603648895535e-05
"95","aa_1991","rf_2008",0.000364028294389688
"96","aa_1991","rf_2009",2.88022971902567e-05
"97","aa_1991","rf_2010",0.0019592702778597
"98","aa_1991","rf_2011",1.04336495738573e-05
"99","aa_1991","rf_2012",0.00056939996325137
"100","aa_1991","rf_2016",0.0115122262893279
"101","aa_1991","rf_2017",0.00958252498440577
"102","aa_1991","rf_2018",0.0126010117011275
"103","aa_1991","rf_2019",0.00960149631000676
"104","aa_1991","rr_1997",0.894431381263583
"105","aa_1991","rr_1999",0.871035800598131
"106","aa_1991","rr_2001",0.948357670697696
"107","aa_1991","rr_2002",0.835061786226978
"108","aa_1991","rr_2003",0.851354439982748
"109","aa_1991","rr_2004",0.906752745452076
"110","aa_1991","rr_2005",0.942698574417632
"111","aa_1991","rr_2006",0.932103216170326
"112","aa_1991","rr_2007",0.92437884028475
"113","aa_1991","rr_2008",0.91557015462366
"114","aa_1991","rr_2009",0.920770809532639
"115","aa_1991","rr_2010",0.890955306542387
"116","aa_1991","rr_2011",0.781460853521907
"117","aa_1991","rr_2012",0.817081900810338
"118","aa_1991","rr_2013",0.847251787049402
"119","aa_1991","rr_2014",0.956912551412833
"120","aa_1991","rr_2015",0.903144468073245
"121","aa_1991","rr_2017",0.860637324173215
"122","aa_1991","rr_2018",0.885015317532789
"123","aa_1991","rr_2019",0.818283053110072
"124","aa_1991","sp_2009",0.466373834180454
"125","aa_1991","sp_2010",0.334609697945558
"126","aa_1991","sp_2011",0.330678022589909
"127","aa_1991","sp_2012",0.231070892132999
"128","aa_1991","sp_2016",0.217000279987154
"129","aa_1991","sp_2017",0.398254246445778
"130","aa_1991","sp_2018",0.32586919458601
"132","aa_1992","aa_1992",1
"133","aa_1992","aa_1993",0.986136452717062
"134","aa_1992","aa_1997",0.575159568858887
"135","aa_1992","aa_1999",0.726790834258896
"136","aa_1992","aa_2001",0.580361519638291
"137","aa_1992","aa_2002",0.643639657436393
"138","aa_1992","aa_2003",0.724377917912191
"139","aa_1992","aa_2004",0.867133939993133
"140","aa_1992","aa_2005",0.865627472331522
"141","aa_1992","aa_2006",0.718089953862011
"142","aa_1992","aa_2007",0.722473893534667
"143","aa_1992","aa_2008",0.747394580915648
"144","aa_1992","aa_2009",0.725531492651664
"145","aa_1992","aa_2010",0.770652656593562
"146","aa_1992","aa_2011",0.822798755781523
"147","aa_1992","aa_2012",0.794412880894263
"148","aa_1992","aa_2013",0.769090249079582
"149","aa_1992","aa_2014",0.779733963127366
"150","aa_1992","aa_2015",0.665446404133167
"151","aa_1992","aa_2016",0.834890329919585
"152","aa_1992","aa_2017",0.768009222216351
"153","aa_1992","aa_2018",0.674206994772996
"154","aa_1992","aa_2019",0.842317308318818
"155","aa_1992","ce_2012",0.0668392951558338
"156","aa_1992","ce_2013",0.145089312371172
"157","aa_1992","ce_2014",0.0926639802566273
"158","aa_1992","ce_2015",0.00243766101024806
"159","aa_1992","ce_2016",0.0746687923470588
"160","aa_1992","ce_2017",0.0960193636442735
"161","aa_1992","ce_2018",0.155900603571191
"162","aa_1992","ce_2019",0.0616336798775898
"163","aa_1992","cu_2007",6.06455541613289e-05
"164","aa_1992","cu_2008",0.0278913982985314
"165","aa_1992","cu_2009",0.010041926564885
"166","aa_1992","cu_2011",0.00931313544410744
"167","aa_1992","di_2013",0.516228464105891
"168","aa_1992","di_2017",0.442039117313217
"169","aa_1992","di_2019",0.349993479349331
"170","aa_1992","ff_2002",0.0140299922064098
"171","aa_1992","ff_2003",0.00975908377758941
"172","aa_1992","ff_2004",0.0107979251161759
"173","aa_1992","ff_2005",0.0188839737191119
"174","aa_1992","ff_2006",0.0268888445106514
"175","aa_1992","ff_2007",0.0558680983831644
"176","aa_1992","ff_2008",0.104158935539028
"177","aa_1992","ff_2009",0.0271731903619544
"178","aa_1992","ff_2010",0.0374582584493503
"179","aa_1992","ff_2011",0.0446338857129333
"180","aa_1992","ff_2012",0.028956062251071
"181","aa_1992","ff_2013",0.0133823741168299
"182","aa_1992","ff_2015",0.0355225664296734
"183","aa_1992","ff_2016",0.00677511647281582
"184","aa_1992","ff_2017",0.00678665367397139
"185","aa_1992","ff_2018",0.04299511670921
"186","aa_1992","ff_2019",0.00370146337917031
"187","aa_1992","fl_2003",0.419392355751266
"188","aa_1992","fl_2004",0.0265739568322441
"189","aa_1992","fl_2005",0.115457876440503
"190","aa_1992","fl_2006",0.01538704998815
"191","aa_1992","fl_2007",0.0195192242264088
"192","aa_1992","fl_2008",0.00950867400758182
"193","aa_1992","fl_2009",0.0137342620554803
"194","aa_1992","fl_2010",0.000160078852426123
"195","aa_1992","fl_2011",0.000228857746674427
"196","aa_1992","fl_2012",0.00128946442605446
"197","aa_1992","fl_2013",0.000430302508169528
"198","aa_1992","fl_2014",0.000327566836592536
"199","aa_1992","fl_2015",0.00100012980299396
"200","aa_1992","fl_2016",0.00105425403389399
"201","aa_1992","fl_2017",0.0197338575549161
"202","aa_1992","fl_2018",0.00336903890323142
"203","aa_1992","fl_2019",0.00179723249319676
"204","aa_1992","mk_2004",0.480868009013873
"205","aa_1992","mk_2005",0.287820797020326
"206","aa_1992","mk_2006",0.230983456171825
"207","aa_1992","mk_2007",0.42799097385755
"208","aa_1992","mk_2008",0.224237529138996
"209","aa_1992","mk_2009",0.0917827771532903
"210","aa_1992","mk_2011",0.168905173238839
"211","aa_1992","mk_2012",0.267646811353277
"212","aa_1992","mk_2013",0.162826634885254
"213","aa_1992","mk_2017",0.118159281259217
"214","aa_1992","mk_2019",0.0517824325384888
"215","aa_1992","nm_2009",0.394919195086067
"216","aa_1992","nm_2010",0.455211331147491
"217","aa_1992","nm_2011",0.685911274718281
"218","aa_1992","nm_2012",0.70304384332732
"219","aa_1992","nm_2013",0.688671402177134
"220","aa_1992","nm_2014",0.289351192826523
"221","aa_1992","nm_2015",0.629636959268854
"222","aa_1992","nm_2016",0.713782123008131
"223","aa_1992","nm_2017",0.42157519611567
"224","aa_1992","rf_2007",1.61373947508139e-05
"225","aa_1992","rf_2008",2.03407116626766e-05
"226","aa_1992","rf_2009",4.11354844215633e-07
"227","aa_1992","rf_2010",0.000331392077701037
"228","aa_1992","rf_2011",9.45703469610319e-08
"229","aa_1992","rf_2012",9.6640810586475e-05
"230","aa_1992","rf_2016",0.00281530469808208
"231","aa_1992","rf_2017",0.00214205797803231
"232","aa_1992","rf_2018",0.00383060025457064
"233","aa_1992","rf_2019",0.00186943047198907
"234","aa_1992","rr_1997",0.715654554960826
"235","aa_1992","rr_1999",0.751768503118847
"236","aa_1992","rr_2001",0.82639120876227
"237","aa_1992","rr_2002",0.759725529771496
"238","aa_1992","rr_2003",0.782184366191983
"239","aa_1992","rr_2004",0.818975559577272
"240","aa_1992","rr_2005",0.820183380046682
"241","aa_1992","rr_2006",0.791867300997476
"242","aa_1992","rr_2007",0.767657894839192
"243","aa_1992","rr_2008",0.760104727926715
"244","aa_1992","rr_2009",0.773973813016207
"245","aa_1992","rr_2010",0.71684995344793
"246","aa_1992","rr_2011",0.565907602488122
"247","aa_1992","rr_2012",0.631307006844004
"248","aa_1992","rr_2013",0.649126125413489
"249","aa_1992","rr_2014",0.825694117435736
"250","aa_1992","rr_2015",0.743017905289879
"251","aa_1992","rr_2017",0.728165969586392
"252","aa_1992","rr_2018",0.72187746550319
"253","aa_1992","rr_2019",0.611171508727072
"254","aa_1992","sp_2009",0.361317974478559
"255","aa_1992","sp_2010",0.309805540090037
"256","aa_1992","sp_2011",0.326852486830187
"257","aa_1992","sp_2012",0.202119442957763
"258","aa_1992","sp_2016",0.174797071152832
"259","aa_1992","sp_2017",0.394196334053293
"260","aa_1992","sp_2018",0.269299439405425
"263","aa_1993","aa_1993",1
"264","aa_1993","aa_1997",0.584229689772859
"265","aa_1993","aa_1999",0.733114404130721
"266","aa_1993","aa_2001",0.536980427411968
"267","aa_1993","aa_2002",0.592024473784524
"268","aa_1993","aa_2003",0.673955905526988
"269","aa_1993","aa_2004",0.748524762999345
"270","aa_1993","aa_2005",0.746033427368661
"271","aa_1993","aa_2006",0.617847273399115
"272","aa_1993","aa_2007",0.595424045188577
"273","aa_1993","aa_2008",0.635217414167007
"274","aa_1993","aa_2009",0.594006343958442
"275","aa_1993","aa_2010",0.676756191893493
"276","aa_1993","aa_2011",0.724670712010227
"277","aa_1993","aa_2012",0.692480948856474
"278","aa_1993","aa_2013",0.662493339739698
"279","aa_1993","aa_2014",0.683899535452341
"280","aa_1993","aa_2015",0.665149678067302
"281","aa_1993","aa_2016",0.753245083911105
"282","aa_1993","aa_2017",0.674200510392966
"283","aa_1993","aa_2018",0.560253460587479
"284","aa_1993","aa_2019",0.754654872961788
"285","aa_1993","ce_2012",0.029048219630264
"286","aa_1993","ce_2013",0.113699058921941
"287","aa_1993","ce_2014",0.0464314546790601
"288","aa_1993","ce_2015",0.00145194616557572
"289","aa_1993","ce_2016",0.051969097737749
"290","aa_1993","ce_2017",0.0489292103141841
"291","aa_1993","ce_2018",0.11764897289732
"292","aa_1993","ce_2019",0.0272999411574585
"293","aa_1993","cu_2007",0.000282601727007741
"294","aa_1993","cu_2008",0.0148085815717987
"295","aa_1993","cu_2009",0.00533665231377651
"296","aa_1993","cu_2011",0.00586707027281476
"297","aa_1993","di_2013",0.599238496856549
"298","aa_1993","di_2017",0.613167191295122
"299","aa_1993","di_2019",0.517805781225573
"300","aa_1993","ff_2002",0.00600605020324164
"301","aa_1993","ff_2003",0.00414938698777518
"302","aa_1993","ff_2004",0.00412106072927978
"303","aa_1993","ff_2005",0.00728049164989505
"304","aa_1993","ff_2006",0.0118982164223269
"305","aa_1993","ff_2007",0.0304511975993959
"306","aa_1993","ff_2008",0.0841774643019344
"307","aa_1993","ff_2009",0.0102530618777767
"308","aa_1993","ff_2010",0.0147842845778225
"309","aa_1993","ff_2011",0.0165696000338258
"310","aa_1993","ff_2012",0.0119705214951732
"311","aa_1993","ff_2013",0.00544053009206306
"312","aa_1993","ff_2015",0.0143145736188532
"313","aa_1993","ff_2016",0.00285039764169943
"314","aa_1993","ff_2017",0.00277999764669505
"315","aa_1993","ff_2018",0.0237389023331384
"316","aa_1993","ff_2019",0.00173994119035351
"317","aa_1993","fl_2003",0.380051718175869
"318","aa_1993","fl_2004",0.011118785202455
"319","aa_1993","fl_2005",0.0908291861551096
"320","aa_1993","fl_2006",0.00660384953315104
"321","aa_1993","fl_2007",0.0079194282075366
"322","aa_1993","fl_2008",0.0040720392929869
"323","aa_1993","fl_2009",0.00526574284747078
"324","aa_1993","fl_2010",0.000155357205829895
"325","aa_1993","fl_2011",0.000158032855005183
"326","aa_1993","fl_2012",0.000689490937672418
"327","aa_1993","fl_2013",0.000302693561878131
"328","aa_1993","fl_2014",0.00022139135567195
"329","aa_1993","fl_2015",0.000558261981382392
"330","aa_1993","fl_2016",0.000516563136819036
"331","aa_1993","fl_2017",0.00967484665679255
"332","aa_1993","fl_2018",0.00159695356682819
"333","aa_1993","fl_2019",0.000901079447626176
"334","aa_1993","mk_2004",0.43071209959834
"335","aa_1993","mk_2005",0.24411698389939
"336","aa_1993","mk_2006",0.181722911105495
"337","aa_1993","mk_2007",0.402916950416182
"338","aa_1993","mk_2008",0.182455490552032
"339","aa_1993","mk_2009",0.0698880925506574
"340","aa_1993","mk_2011",0.135232549790779
"341","aa_1993","mk_2012",0.237880469379586
"342","aa_1993","mk_2013",0.136960817002718
"343","aa_1993","mk_2017",0.0966872617957314
"344","aa_1993","mk_2019",0.0418228358210148
"345","aa_1993","nm_2009",0.305350759695373
"346","aa_1993","nm_2010",0.377181501368392
"347","aa_1993","nm_2011",0.569214798896809
"348","aa_1993","nm_2012",0.610797679505484
"349","aa_1993","nm_2013",0.647002890998361
"350","aa_1993","nm_2014",0.223772263055627
"351","aa_1993","nm_2015",0.603805217920594
"352","aa_1993","nm_2016",0.716087049183523
"353","aa_1993","nm_2017",0.329263249796995
"354","aa_1993","rf_2007",4.01781629216727e-05
"355","aa_1993","rf_2008",1.60485576184308e-05
"356","aa_1993","rf_2009",1.04869105204565e-06
"357","aa_1993","rf_2010",0.000198226209900431
"358","aa_1993","rf_2011",9.23080704963045e-07
"359","aa_1993","rf_2012",9.08759197067737e-05
"360","aa_1993","rf_2016",0.00171045402946317
"361","aa_1993","rf_2017",0.00117671282518553
"362","aa_1993","rf_2018",0.00244959497683303
"363","aa_1993","rf_2019",0.000968252073716355
"364","aa_1993","rr_1997",0.842430399392845
"365","aa_1993","rr_1999",0.861802665431854
"366","aa_1993","rr_2001",0.895150356052014
"367","aa_1993","rr_2002",0.800781764135758
"368","aa_1993","rr_2003",0.821665559555534
"369","aa_1993","rr_2004",0.880062645130098
"370","aa_1993","rr_2005",0.870945776339682
"371","aa_1993","rr_2006",0.898650241970965
"372","aa_1993","rr_2007",0.866501576963086
"373","aa_1993","rr_2008",0.84737719626717
"374","aa_1993","rr_2009",0.879050091873569
"375","aa_1993","rr_2010",0.829696200356804
"376","aa_1993","rr_2011",0.70544374552957
"377","aa_1993","rr_2012",0.74088997757162
"378","aa_1993","rr_2013",0.749071031683698
"379","aa_1993","rr_2014",0.877253071747329
"380","aa_1993","rr_2015",0.850986314042763
"381","aa_1993","rr_2017",0.832329769351502
"382","aa_1993","rr_2018",0.832853433625375
"383","aa_1993","rr_2019",0.714303344232714
"384","aa_1993","sp_2009",0.46797383397728
"385","aa_1993","sp_2010",0.300381745432856
"386","aa_1993","sp_2011",0.32445637854369
"387","aa_1993","sp_2012",0.200427331354896
"388","aa_1993","sp_2016",0.18821505371423
"389","aa_1993","sp_2017",0.410256521940344
"390","aa_1993","sp_2018",0.307947285464292
"394","aa_1997","aa_1997",1
"395","aa_1997","aa_1999",0.915210808250458
"396","aa_1997","aa_2001",0.556541684784737
"397","aa_1997","aa_2002",0.59410279993298
"398","aa_1997","aa_2003",0.724111033793725
"399","aa_1997","aa_2004",0.71483533754877
"400","aa_1997","aa_2005",0.747725000609215
"401","aa_1997","aa_2006",0.894169468847424
"402","aa_1997","aa_2007",0.826890279611428
"403","aa_1997","aa_2008",0.882406919397793
"404","aa_1997","aa_2009",0.823878441645622
"405","aa_1997","aa_2010",0.853778179050741
"406","aa_1997","aa_2011",0.817030589367921
"407","aa_1997","aa_2012",0.819143666242831
"408","aa_1997","aa_2013",0.815071346497289
"409","aa_1997","aa_2014",0.848555600435029
"410","aa_1997","aa_2015",0.93079363998031
"411","aa_1997","aa_2016",0.857624425393119
"412","aa_1997","aa_2017",0.620629399471683
"413","aa_1997","aa_2018",0.748566512763457
"414","aa_1997","aa_2019",0.757011100417656
"415","aa_1997","ce_2012",0.0907873063853547
"416","aa_1997","ce_2013",0.114282687231807
"417","aa_1997","ce_2014",0.102508751409023
"418","aa_1997","ce_2015",0.0269941932231296
"419","aa_1997","ce_2016",0.0840952421424624
"420","aa_1997","ce_2017",0.10044795331497
"421","aa_1997","ce_2018",0.162339719879214
"422","aa_1997","ce_2019",0.100358375361199
"423","aa_1997","cu_2007",9.19506548232413e-05
"424","aa_1997","cu_2008",0.00648079240952375
"425","aa_1997","cu_2009",0.00526010296522879
"426","aa_1997","cu_2011",0.013740828397446
"427","aa_1997","di_2013",0.730366781791266
"428","aa_1997","di_2017",0.319202863881184
"429","aa_1997","di_2019",0.318157212621872
"430","aa_1997","ff_2002",0.0420798412001185
"431","aa_1997","ff_2003",0.0505652735646267
"432","aa_1997","ff_2004",0.0526521814150127
"433","aa_1997","ff_2005",0.0623251721765823
"434","aa_1997","ff_2006",0.0722932911249421
"435","aa_1997","ff_2007",0.0764269899898219
"436","aa_1997","ff_2008",0.152807515620208
"437","aa_1997","ff_2009",0.0754177149073639
"438","aa_1997","ff_2010",0.0848111738787326
"439","aa_1997","ff_2011",0.0941732431254052
"440","aa_1997","ff_2012",0.0982853286995799
"441","aa_1997","ff_2013",0.0761806340239602
"442","aa_1997","ff_2015",0.111261348534631
"443","aa_1997","ff_2016",0.0823847600815991
"444","aa_1997","ff_2017",0.0907248030524157
"445","aa_1997","ff_2018",0.139947582670174
"446","aa_1997","ff_2019",0.0817106996263555
"447","aa_1997","fl_2003",0.403231064406308
"448","aa_1997","fl_2004",0.0839377699715062
"449","aa_1997","fl_2005",0.203070283562481
"450","aa_1997","fl_2006",0.0530016423108349
"451","aa_1997","fl_2007",0.0461982599934456
"452","aa_1997","fl_2008",0.0577728095915653
"453","aa_1997","fl_2009",0.0628999987465749
"454","aa_1997","fl_2010",0.0262122807663598
"455","aa_1997","fl_2011",0.0196320805307005
"456","aa_1997","fl_2012",0.0366102138212752
"457","aa_1997","fl_2013",0.0302638250494947
"458","aa_1997","fl_2014",0.0232219197715923
"459","aa_1997","fl_2015",0.0356960501115117
"460","aa_1997","fl_2016",0.034613282350617
"461","aa_1997","fl_2017",0.0726960924023037
"462","aa_1997","fl_2018",0.0473375183544371
"463","aa_1997","fl_2019",0.0362996609625283
"464","aa_1997","mk_2004",0.0695144954855125
"465","aa_1997","mk_2005",0.016485935208782
"466","aa_1997","mk_2006",0.0095042234803479
"467","aa_1997","mk_2007",0.0519076564953313
"468","aa_1997","mk_2008",0.00477793897626994
"469","aa_1997","mk_2009",0.000862984500465457
"470","aa_1997","mk_2011",0.00136094983331999
"471","aa_1997","mk_2012",0.00983394573851028
"472","aa_1997","mk_2013",0.0029614373885777
"473","aa_1997","mk_2017",0.00258803787148541
"474","aa_1997","mk_2019",0.000121836262034579
"475","aa_1997","nm_2009",0.0798303092601205
"476","aa_1997","nm_2010",0.167636360018108
"477","aa_1997","nm_2011",0.146811423166824
"478","aa_1997","nm_2012",0.12118012634015
"479","aa_1997","nm_2013",0.226518045307417
"480","aa_1997","nm_2014",0.0862443868987301
"481","aa_1997","nm_2015",0.142082833558687
"482","aa_1997","nm_2016",0.132000123370768
"483","aa_1997","nm_2017",0.0474255787744281
"484","aa_1997","rf_2007",0.000198403592111411
"485","aa_1997","rf_2008",0.0013794160920473
"486","aa_1997","rf_2009",0.000418120841018793
"487","aa_1997","rf_2010",0.00363952885801599
"488","aa_1997","rf_2011",0.000134827073166602
"489","aa_1997","rf_2012",0.00187617523498563
"490","aa_1997","rf_2016",0.0257304356418448
"491","aa_1997","rf_2017",0.0185351649443433
"492","aa_1997","rf_2018",0.0197767214957762
"493","aa_1997","rf_2019",0.0215962924213422
"494","aa_1997","rr_1997",0.422793807831822
"495","aa_1997","rr_1999",0.57151336798545
"496","aa_1997","rr_2001",0.552535650607968
"497","aa_1997","rr_2002",0.540580455922178
"498","aa_1997","rr_2003",0.461767563888172
"499","aa_1997","rr_2004",0.449142032051547
"500","aa_1997","rr_2005",0.45913618102674
"501","aa_1997","rr_2006",0.477395217758621
"502","aa_1997","rr_2007",0.529892702991329
"503","aa_1997","rr_2008",0.570722052660425
"504","aa_1997","rr_2009",0.554066114520909
"505","aa_1997","rr_2010",0.558893004892571
"506","aa_1997","rr_2011",0.392173751861265
"507","aa_1997","rr_2012",0.526299782494324
"508","aa_1997","rr_2013",0.52575843825269
"509","aa_1997","rr_2014",0.531282747817797
"510","aa_1997","rr_2015",0.449167061667273
"511","aa_1997","rr_2017",0.246290452743289
"512","aa_1997","rr_2018",0.57586088008741
"513","aa_1997","rr_2019",0.414292185285195
"514","aa_1997","sp_2009",0.0993829856880989
"515","aa_1997","sp_2010",0.0424463505930117
"516","aa_1997","sp_2011",0.0366705660804841
"517","aa_1997","sp_2012",0.0196836207945812
"518","aa_1997","sp_2016",0.0249852706463886
"519","aa_1997","sp_2017",0.0445386072504253
"520","aa_1997","sp_2018",0.0366365374233729
"525","aa_1999","aa_1999",1
"526","aa_1999","aa_2001",0.834223940295946
"527","aa_1999","aa_2002",0.861425653780997
"528","aa_1999","aa_2003",0.934531630397976
"529","aa_1999","aa_2004",0.82813109472227
"530","aa_1999","aa_2005",0.86220625167214
"531","aa_1999","aa_2006",0.906818900466425
"532","aa_1999","aa_2007",0.8696741626099
"533","aa_1999","aa_2008",0.915726340463379
"534","aa_1999","aa_2009",0.857172962390891
"535","aa_1999","aa_2010",0.917417505177341
"536","aa_1999","aa_2011",0.915212814956636
"537","aa_1999","aa_2012",0.862590413653355
"538","aa_1999","aa_2013",0.886042725776444
"539","aa_1999","aa_2014",0.918377541937432
"540","aa_1999","aa_2015",0.920766457609069
"541","aa_1999","aa_2016",0.914740156945713
"542","aa_1999","aa_2017",0.695508337111268
"543","aa_1999","aa_2018",0.765314351727274
"544","aa_1999","aa_2019",0.841054135083128
"545","aa_1999","ce_2012",0.169886382000198
"546","aa_1999","ce_2013",0.25809130011433
"547","aa_1999","ce_2014",0.222613578691698
"548","aa_1999","ce_2015",0.110839810147615
"549","aa_1999","ce_2016",0.21846695442756
"550","aa_1999","ce_2017",0.24450102736617
"551","aa_1999","ce_2018",0.382606920691843
"552","aa_1999","ce_2019",0.212612877725342
"553","aa_1999","cu_2007",0.0107276951897023
"554","aa_1999","cu_2008",0.0359398555384936
"555","aa_1999","cu_2009",0.0396206967083054
"556","aa_1999","cu_2011",0.0566432945376129
"557","aa_1999","di_2013",0.748860828755409
"558","aa_1999","di_2017",0.496281604960772
"559","aa_1999","di_2019",0.473574383851613
"560","aa_1999","ff_2002",0.153665125853956
"561","aa_1999","ff_2003",0.17954719658999
"562","aa_1999","ff_2004",0.199621160840059
"563","aa_1999","ff_2005",0.230598328662442
"564","aa_1999","ff_2006",0.267288251078775
"565","aa_1999","ff_2007",0.254338955563311
"566","aa_1999","ff_2008",0.329050039951614
"567","aa_1999","ff_2009",0.246630466449742
"568","aa_1999","ff_2010",0.227024027612904
"569","aa_1999","ff_2011",0.288742133195186
"570","aa_1999","ff_2012",0.27743914831105
"571","aa_1999","ff_2013",0.223702581713416
"572","aa_1999","ff_2015",0.33623744094065
"573","aa_1999","ff_2016",0.266172972972843
"574","aa_1999","ff_2017",0.292006288034254
"575","aa_1999","ff_2018",0.394862532290953
"576","aa_1999","ff_2019",0.294462670425863
"577","aa_1999","fl_2003",0.708549965876067
"578","aa_1999","fl_2004",0.358098245409143
"579","aa_1999","fl_2005",0.432203645274953
"580","aa_1999","fl_2006",0.317160081198798
"581","aa_1999","fl_2007",0.29710619448457
"582","aa_1999","fl_2008",0.326976976181929
"583","aa_1999","fl_2009",0.337986126458062
"584","aa_1999","fl_2010",0.290169981915042
"585","aa_1999","fl_2011",0.208782749537178
"586","aa_1999","fl_2012",0.275160649130821
"587","aa_1999","fl_2013",0.293823133961024
"588","aa_1999","fl_2014",0.264939826482815
"589","aa_1999","fl_2015",0.281806782942142
"590","aa_1999","fl_2016",0.267974468545633
"591","aa_1999","fl_2017",0.322382910904202
"592","aa_1999","fl_2018",0.306420416086047
"593","aa_1999","fl_2019",0.284838438590246
"594","aa_1999","mk_2004",0.202011474315299
"595","aa_1999","mk_2005",0.09379749625391
"596","aa_1999","mk_2006",0.0708365959770233
"597","aa_1999","mk_2007",0.166640097645745
"598","aa_1999","mk_2008",0.0594321152954779
"599","aa_1999","mk_2009",0.0232260165547735
"600","aa_1999","mk_2011",0.0410420408865636
"601","aa_1999","mk_2012",0.0792055093959821
"602","aa_1999","mk_2013",0.0455857755934444
"603","aa_1999","mk_2017",0.0342094488344839
"604","aa_1999","mk_2019",0.011374895859633
"605","aa_1999","nm_2009",0.203905293193323
"606","aa_1999","nm_2010",0.380934699035055
"607","aa_1999","nm_2011",0.336007104603332
"608","aa_1999","nm_2012",0.303106635868906
